subject,comp,eog_corr,eog_zscore,iclabel_label,iclabel_proba
12,11,0.19898266606753207,0.19898266606753207,eye blink,0.932597279548645
12,12,0.21307429645574402,0.21307429645574402,brain,0.774126410484314
12,13,0.012906014544301875,0.012906014544301875,other,0.36199676990509033
13,0,0.6257949054869867,0.6257949054869867,heart beat,0.6544845104217529
13,1,0.13281354587758418,0.13281354587758418,brain,0.8178451061248779
13,2,0.5823587117528357,0.5823587117528357,other,0.6693497896194458
13,3,0.1680685507248079,0.1680685507248079,brain,0.8889794945716858
13,4,0.09866827426073448,0.09866827426073448,brain,0.9911566972732544
13,5,0.6274153942921945,0.6274153942921945,brain,0.6532619595527649
13,6,0.2553432552101541,0.2553432552101541,brain,0.9527141451835632
13,7,0.37469040879285,0.37469040879285,brain,0.8571918606758118
13,8,0.08800382372772222,0.08800382372772222,brain,0.8091671466827393
13,9,0.08219633935584897,0.08219633935584897,brain,0.7102294564247131
13,10,0.05733599015240649,0.05733599015240649,line noise,0.4256148040294647
13,11,0.15046878588589874,0.15046878588589874,brain,0.5457223653793335
13,12,0.18335663173075661,0.18335663173075661,heart beat,0.3707600235939026
14,0,0.730443283793057,0.730443283793057,brain,0.5954747796058655
14,1,0.13890347011834742,0.13890347011834742,brain,0.8475004434585571
14,2,0.1781117368173629,0.1781117368173629,brain,0.7114182710647583
14,3,0.0869706219235385,0.0869706219235385,eye blink,0.5434048771858215
14,4,0.3118370944595191,0.3118370944595191,brain,0.45258665084838867
14,5,0.0073484622031987626,0.0073484622031987626,other,0.8084670901298523
14,6,0.618504947958039,0.618504947958039,brain,0.9982908964157104
14,7,0.32973559480831005,0.32973559480831005,eye blink,0.5174059867858887
14,8,0.19562280653224653,0.19562280653224653,other,0.4928951561450958
14,9,0.0628786750369822,0.0628786750369822,other,0.6081815958023071
14,10,0.07741292345646879,0.07741292345646879,other,0.41666319966316223
14,11,0.39016079658114966,0.39016079658114966,brain,0.6823499202728271
14,12,0.0023639416613817268,0.0023639416613817268,brain,0.697374701499939
14,13,0.05466674104087616,0.05466674104087616,other,0.5037299394607544
15,0,0.17405963471231067,0.17405963471231067,brain,0.8574410080909729
15,1,0.1674341551968668,0.1674341551968668,brain,0.8737736344337463
15,2,0.4730031381105156,0.4730031381105156,brain,0.8643480539321899
15,3,0.3911109453735441,0.3911109453735441,brain,0.7110188007354736
15,4,0.06644871179086659,0.06644871179086659,brain,0.8366413116455078
15,5,0.11996451266283825,0.11996451266283825,eye blink,0.7795116305351257
15,6,0.011448047250841429,0.011448047250841429,brain,0.7574836611747742
15,7,0.17105849339784585,0.17105849339784585,other,0.5592814087867737
15,8,0.08778210641539647,0.08778210641539647,other,0.5861491560935974
15,9,0.047531600696060425,0.047531600696060425,brain,0.6553418636322021
15,10,0.27649261589205243,0.27649261589205243,brain,0.3918677270412445
15,11,0.18517650507387454,0.18517650507387454,other,0.44621938467025757
15,12,0.03262399485807578,0.03262399485807578,eye blink,0.9696429967880249
15,13,0.04297631471969076,0.04297631471969076,other,0.8319418430328369
15,14,0.01574121503316305,0.01574121503316305,other,0.73826003074646
16,0,0.8897075924926512,0.8897075924926512,other,0.6233285069465637
16,1,0.3706010931403915,0.3706010931403915,brain,0.9824151992797852
16,2,0.14508666349248725,0.14508666349248725,brain,0.8801581263542175
16,3,0.528762900494443,0.528762900494443,brain,0.9709380865097046
16,4,0.03800394876721427,0.03800394876721427,line noise,0.8062008023262024
16,5,0.21075245897312028,0.21075245897312028,eye blink,0.9464572668075562
16,6,0.052464753469320405,0.052464753469320405,brain,0.9048980474472046
16,7,0.016857903246558763,0.016857903246558763,line noise,0.5940049886703491
16,8,0.265762119100028,0.265762119100028,brain,0.4876607656478882
16,9,0.031220461174080578,0.031220461174080578,other,0.29861539602279663
16,10,0.09380014695383897,0.09380014695383897,brain,0.5506649017333984
16,11,0.04955606206725141,0.04955606206725141,line noise,0.467353492975235
16,12,0.57004788223668,0.57004788223668,brain,0.8198675513267517
16,13,0.10515136454477482,0.10515136454477482,other,0.7819631099700928
17,0,0.734456882259594,0.734456882259594,other,0.72330641746521
17,1,0.14188868581063324,0.14188868581063324,eye blink,0.8984307646751404
17,2,0.2255370908470839,0.2255370908470839,line noise,0.8933374285697937
17,3,0.2780598835993666,0.2780598835993666,other,0.5492587089538574
17,4,0.0925653940058279,0.0925653940058279,brain,0.9933774471282959
17,5,0.14204255440621064,0.14204255440621064,other,0.6287365555763245
17,6,0.2211515197184575,0.2211515197184575,other,0.6166517734527588
17,7,0.6388729900161942,0.6388729900161942,other,0.6050562858581543
17,8,0.06124988439369633,0.06124988439369633,brain,0.9946548938751221
17,9,0.34160469569487456,0.34160469569487456,other,0.4776722192764282
17,10,0.36471169801489484,0.36471169801489484,brain,0.5128891468048096
17,11,0.024214840521923214,0.024214840521923214,line noise,0.46175891160964966
17,12,0.030446907821414567,0.030446907821414567,other,0.5908008217811584
17,13,0.020991736160669516,0.020991736160669516,other,0.7600646018981934
17,14,0.18290341608263674,0.18290341608263674,eye blink,0.9896399974822998
18,0,0.1132110615492263,0.1132110615492263,brain,0.710796058177948
18,1,0.5349986506456814,0.5349986506456814,heart beat,0.6488556861877441
18,2,0.540288041111273,0.540288041111273,brain,0.5519864559173584
18,3,0.10813812061012339,0.10813812061012339,eye blink,0.7243720293045044
18,4,0.5414525956372251,0.5414525956372251,muscle artifact,0.6800782680511475
18,5,0.6592667581537159,0.6592667581537159,brain,0.7815496325492859
18,6,0.12800564565835218,0.12800564565835218,brain,0.8555679321289062
18,7,0.32006200326661843,0.32006200326661843,brain,0.6442323327064514
18,8,0.04605058995823661,0.04605058995823661,brain,0.5009766817092896
18,9,0.09350893158235907,0.09350893158235907,brain,0.48230597376823425
18,10,0.12966755016253265,0.12966755016253265,line noise,0.4423561096191406
19,0,0.11086029695172504,0.11086029695172504,brain,0.6751989722251892
19,1,0.689302578475482,0.689302578475482,brain,0.8309484124183655
19,2,0.21454086319078233,0.21454086319078233,other,0.9093402028083801
19,3,0.3070545391572918,0.3070545391572918,eye blink,0.7360419034957886
19,4,0.055949683559017846,0.055949683559017846,brain,0.85172438621521
19,5,0.38813019720939895,0.38813019720939895,line noise,0.6378660202026367
19,6,0.4279421733772977,0.4279421733772977,eye blink,0.5660898685455322
19,7,0.41980267378678354,0.41980267378678354,brain,0.9578366279602051
19,8,0.030112770712895788,0.030112770712895788,other,0.5878109931945801
19,9,0.022695350072375293,0.022695350072375293,other,0.8920403718948364
19,10,0.047650712609954474,0.047650712609954474,line noise,0.8151084780693054
19,11,0.31043010655034103,0.31043010655034103,brain,0.4655429720878601
20,0,0.2828595352826249,0.2828595352826249,brain,0.7945346236228943
20,1,0.394763279804352,0.394763279804352,brain,0.8123254776000977
20,2,0.5322573857221691,0.5322573857221691,other,0.40966475009918213
20,3,0.036614528909863955,0.036614528909863955,other,0.3747725486755371
20,4,0.5255523882616018,0.5255523882616018,brain,0.6835362911224365
20,5,0.3228885256026049,0.3228885256026049,brain,0.5379467010498047
20,6,0.3775257573795982,0.3775257573795982,brain,0.7209582924842834
20,7,0.050768814128150215,0.050768814128150215,other,0.4709693193435669
20,8,0.07766386226262884,0.07766386226262884,line noise,0.5136293172836304
20,9,0.33850615014393615,0.33850615014393615,other,0.4862269461154938
20,10,0.19460401788663245,0.19460401788663245,other,0.5099790096282959
20,11,0.04464266288455329,0.04464266288455329,brain,0.684821367263794
20,12,0.17588112655605875,0.17588112655605875,other,0.420327752828598
21,0,0.6369716106287483,0.6369716106287483,other,0.7158651351928711
21,1,0.21165135617820932,0.21165135617820932,brain,0.6973912119865417
21,2,0.3630650059130091,0.3630650059130091,brain,0.7919924259185791
21,3,0.10003971153847985,0.10003971153847985,eye blink,0.852824330329895
21,4,0.6281084195063433,0.6281084195063433,eye blink,0.5457926392555237
21,5,0.3948688413345373,0.3948688413345373,brain,0.8009172677993774
21,6,0.321530540146633,0.321530540146633,other,0.5147550702095032
21,7,0.33741495295765755,0.33741495295765755,brain,0.5243383646011353
21,8,0.0942333369461935,0.0942333369461935,brain,0.7824532985687256
21,9,0.16514422579632562,0.16514422579632562,brain,0.8840456604957581
21,10,0.030267088463004275,0.030267088463004275,brain,0.4872746765613556
21,11,0.1184347993724041,0.1184347993724041,eye blink,0.9658816456794739
21,12,0.21518892764680655,0.21518892764680655,other,0.47227978706359863
22,0,0.6845594294915811,0.6845594294915811,other,0.5307106971740723
22,1,0.12895771109370685,0.12895771109370685,brain,0.776675820350647
22,2,0.19755163874901846,0.19755163874901846,brain,0.6980371475219727
22,3,0.38329159311063365,0.38329159311063365,other,0.7905150651931763
22,4,0.29037630587421914,0.29037630587421914,brain,0.7031251788139343
22,5,0.17372264549898778,0.17372264549898778,brain,0.9390324354171753
22,6,0.04647097343702594,0.04647097343702594,other,0.3911680281162262
22,7,0.06321761059110971,0.06321761059110971,other,0.41579291224479675
22,8,0.01885895575821806,0.01885895575821806,other,0.6156960129737854
22,9,0.03140614255766611,0.03140614255766611,line noise,0.8642054796218872
22,10,0.030199992455542685,0.030199992455542685,other,0.4044071137905121
22,11,0.03299999450870797,0.03299999450870797,brain,0.3838091790676117
22,12,0.08783770276723041,0.08783770276723041,other,0.5216642022132874
23,0,0.06525855591518263,0.06525855591518263,brain,0.5728369951248169
23,1,0.7095204072729979,0.7095204072729979,other,0.5566052198410034
23,2,0.09968826040535317,0.09968826040535317,brain,0.42687711119651794
23,3,0.30921689950744424,0.30921689950744424,other,0.5841425657272339
23,4,0.2022323147879924,0.2022323147879924,other,0.7661384344100952
23,5,0.2768193572006166,0.2768193572006166,brain,0.7738510370254517
23,6,0.036653626812953706,0.036653626812953706,other,0.6890914440155029
23,7,0.24906662616390146,0.24906662616390146,brain,0.8782805800437927
23,8,0.015165744928286935,0.015165744928286935,other,0.9583379030227661
23,9,0.20311226574493785,0.20311226574493785,eye blink,0.6697575449943542
23,10,0.07454102596319036,0.07454102596319036,brain,0.6895497441291809
23,11,0.4268228365353536,0.4268228365353536,brain,0.8943118453025818
23,12,0.028814892010358563,0.028814892010358563,brain,0.621132493019104
23,13,0.011584144419322703,0.011584144419322703,other,0.5221152305603027
23,14,0.06526938368951403,0.06526938368951403,line noise,0.8914512991905212
24,0,0.6461220788077406,0.6461220788077406,other,0.7965040802955627
24,1,0.0965037334773039,0.0965037334773039,brain,0.9555955529212952
24,2,0.008681357304609765,0.008681357304609765,line noise,0.9548590779304504
24,3,0.0516071925612615,0.0516071925612615,line noise,0.8518087267875671
24,4,0.2943114397563191,0.2943114397563191,eye blink,0.7821711301803589
24,5,0.19977054982590356,0.19977054982590356,brain,0.8545705676078796
24,6,0.018654510590516198,0.018654510590516198,muscle artifact,0.8547217845916748
24,7,0.13191353701636296,0.13191353701636296,other,0.8025497198104858
24,8,0.014799740037721002,0.014799740037721002,brain,0.5554187297821045
24,9,0.11095714772276839,0.11095714772276839,brain,0.5610880851745605
24,10,0.5440608966956062,0.5440608966956062,eye blink,0.5789961218833923
24,11,0.1140870892586996,0.1140870892586996,other,0.45304685831069946
24,12,0.03995192693612325,0.03995192693612325,brain,0.8079817295074463
24,13,0.1264621462130724,0.1264621462130724,eye blink,0.9540222883224487
24,14,0.19112497769694922,0.19112497769694922,brain,0.7903291583061218
24,15,0.032272055899744766,0.032272055899744766,other,0.9291414022445679
25,0,0.9829689772254475,0.9829689772254475,other,0.45159655809402466
25,1,0.06450274292911251,0.06450274292911251,brain,0.9327694177627563
25,2,0.09627035182503563,0.09627035182503563,brain,0.9782965779304504
25,3,0.1542167187965615,0.1542167187965615,muscle artifact,0.4354455769062042
25,4,0.6826817829502497,0.6826817829502497,brain,0.8950059413909912
25,5,0.14483331140533143,0.14483331140533143,other,0.6756002902984619
26,0,0.2695902395015455,0.2695902395015455,brain,0.9458644986152649
26,1,0.5589211227600013,0.5589211227600013,brain,0.77614426612854
26,2,0.26349952142281236,0.26349952142281236,other,0.8453273177146912
26,3,0.3702063241405783,0.3702063241405783,brain,0.6164219379425049
26,4,0.2059482792157518,0.2059482792157518,eye blink,0.7888966798782349
26,5,0.07699828289345981,0.07699828289345981,brain,0.9040578603744507
26,6,0.4178895147241579,0.4178895147241579,brain,0.8136032223701477
26,7,0.5017099175095857,0.5017099175095857,brain,0.8488278985023499
26,8,0.29050065493108024,0.29050065493108024,brain,0.9823896884918213
26,9,0.06232146289468614,0.06232146289468614,eye blink,0.5744478702545166
26,10,0.5661597663418932,0.5661597663418932,brain,0.7566485404968262
27,0,0.7708578863658638,0.7708578863658638,heart beat,0.6076540350914001
27,1,0.10423089557571642,0.10423089557571642,brain,0.7530969977378845
27,2,0.45811852803868564,0.45811852803868564,other,0.43167874217033386
27,3,0.0992547547719884,0.0992547547719884,brain,0.9119127988815308
27,4,0.049169276063649583,0.049169276063649583,brain,0.7433346509933472
27,5,0.31612928385453815,0.31612928385453815,brain,0.9205108284950256
27,6,0.21503009617143629,0.21503009617143629,brain,0.9912290573120117
27,7,0.520404366130973,0.520404366130973,eye blink,0.8871258497238159
27,8,0.013567688239465863,0.013567688239465863,other,0.49125370383262634
